1751818997.336108,0
1751818997.451447,0
1751818997.554735,0
1751818997.657914,0
1751818997.760745,0
1751818997.875055,0
1751818997.980091,0
1751818998.084965,0
1751818998.187591,0
1751818998.291429,0
1751818998.394597,4
1751818998.500506,13
1751818998.603514,28
1751818998.706703,35
1751818998.810094,44
1751818998.912595,48
1751818999.016059,56
1751818999.118742,63
1751818999.221193,68
1751818999.327044,74
1751818999.430264,82
1751818999.536820,88
1751818999.641174,96
1751818999.744447,100
1751818999.847153,100
1751818999.950387,100
1751819000.053340,100
1751819000.156845,99
1751819000.259992,100
1751819000.363830,100
1751819000.467181,100
1751819000.572424,99
1751819000.677069,94
1751819000.780509,99
1751819000.884868,100
1751819000.988626,100
1751819001.093783,100
1751819001.201922,100
1751819001.305164,100
1751819001.408438,100
1751819001.511225,99
1751819001.613739,99
1751819001.717039,98
1751819001.821215,99
1751819001.923763,96
1751819002.026848,97
1751819002.130194,96
1751819002.232587,95
1751819002.335719,97
1751819002.438322,98
1751819002.541027,99
1751819002.643803,100
1751819002.748801,100
1751819002.852095,99
1751819002.954920,97
1751819003.058481,96
1751819003.165915,89
1751819003.270211,85
1751819003.373569,85
1751819003.476790,86
1751819003.580846,84
1751819003.683659,87
1751819003.786454,92
1751819003.890091,95
1751819003.992445,99
1751819004.094819,100
1751819004.197313,99
1751819004.300924,99
1751819004.403350,97
1751819004.506224,100
1751819004.608494,97
1751819004.711800,90
1751819004.814726,85
1751819004.917731,86
1751819005.020913,82
1751819005.124084,81
1751819005.227937,82
1751819005.332516,82
1751819005.435156,82
1751819005.538178,83
1751819005.641937,85
1751819005.744601,85
1751819005.847915,90
1751819005.950494,96
1751819006.054365,95
1751819006.157735,94
1751819006.261128,95
1751819006.363896,94
1751819006.466780,94
1751819006.569642,97
1751819006.673328,97
1751819006.776358,98
1751819006.879319,98
1751819006.982363,97
1751819007.085783,99
1751819007.189168,98
1751819007.292011,98
1751819007.394724,98
1751819007.498566,98
1751819007.601627,92
1751819007.704651,85
1751819007.808616,81
1751819007.912078,81
1751819008.015133,82
1751819008.118563,81
1751819008.221913,81
1751819008.325013,81
1751819008.429232,74
1751819008.532268,74
1751819008.635364,75
1751819008.738432,75
1751819008.841677,75
1751819008.947689,75
1751819009.051216,73
1751819009.154428,74
1751819009.256987,74
1751819009.360534,74
1751819009.463414,74
1751819009.565875,74
1751819009.668403,74
1751819009.771687,74
1751819009.875164,75
1751819009.978057,75
1751819010.081385,75
1751819010.184452,75
1751819010.287069,75
1751819010.390425,75
1751819010.493280,80
1751819010.595969,80
1751819010.698916,80
1751819010.801491,81
1751819010.903904,81
1751819011.006354,81
1751819011.109660,83
1751819011.212553,85
1751819011.314906,86
1751819011.418778,87
1751819011.521757,85
1751819011.624439,85
1751819011.727247,85
1751819011.830386,87
1751819011.933094,88
1751819012.035873,88
1751819012.138910,86
1751819012.241593,87
1751819012.344636,86
1751819012.447630,86
1751819012.556292,86
1751819012.661573,87
1751819012.764608,87
1751819012.873387,87
1751819012.975985,86
1751819013.079083,87
1751819013.182092,86
1751819013.284487,85
1751819013.391060,85
1751819013.493530,86
1751819013.601360,86
1751819013.704129,86
1751819013.810515,84
1751819013.922483,85
1751819014.026396,85
1751819014.130442,82
1751819014.235348,81
1751819014.348744,81
1751819014.474128,82
1751819014.579303,82
1751819014.683080,81
1751819014.805730,80
1751819014.953467,79
1751819015.063911,78
1751819015.167352,77
1751819015.270126,78
1751819015.374784,78
1751819015.540079,76
1751819015.643700,70
1751819015.748307,66
1751819015.856000,67
1751819015.959836,66
1751819016.062449,66
1751819016.166571,66
1751819016.269268,64
1751819016.372271,65
1751819016.479556,62
1751819016.582607,60
1751819016.685203,61
1751819016.788137,61
1751819016.895176,62
1751819016.998389,61
1751819017.102738,60
1751819017.208014,61
1751819017.318360,59
1751819017.440827,61
1751819017.565205,60
1751819017.669309,61
1751819017.779143,60
1751819017.881921,61
1751819017.986101,61
1751819018.089612,60
1751819018.192227,61
1751819018.295465,61
1751819018.402696,61
1751819018.506745,60
1751819018.609974,61
1751819018.712471,61
1751819018.816046,60
1751819018.922342,61
1751819019.027184,61
1751819019.132426,61
1751819019.236294,62
1751819019.345872,60
1751819019.457479,61
1751819019.562613,59
1751819019.667346,59
1751819019.774394,59
1751819019.878381,58
1751819019.982109,59
1751819020.087231,60
1751819020.192715,59
1751819020.299713,58
1751819020.402095,59
1751819020.504420,58
1751819020.608309,58
1751819020.713577,56
1751819020.816732,58
1751819020.919693,59
1751819021.023354,58
1751819021.130714,58
1751819021.235352,59
1751819021.342507,58
1751819021.454150,59
1751819021.559156,66
1751819021.664098,68
1751819021.766917,68
1751819021.869936,68
1751819021.979354,68
1751819022.084023,69
1751819022.187159,68
1751819022.297830,69
1751819022.406340,68
1751819022.523534,69
1751819022.626163,69
1751819022.730826,70
1751819022.836161,70
1751819022.939121,70
1751819023.044020,70
1751819023.146842,70
1751819023.249165,72
1751819023.353516,72
1751819023.457764,73
1751819023.561159,73
1751819023.666234,72
1751819023.771133,71
1751819023.882160,71
1751819023.984723,73
1751819024.088755,71
1751819024.191547,72
1751819024.294539,72
1751819024.397575,71
1751819024.500664,74
1751819024.606798,73
1751819024.715740,74
1751819024.820027,73
1751819024.923312,74
1751819025.026038,74
1751819025.129363,73
1751819025.232014,72
1751819025.334675,73
1751819025.438499,73
1751819025.543395,73
1751819025.647617,73
1751819025.754634,75
1751819025.890483,71
